,filename,LCD,PLD,LFPD,density cm3_g,ASA_m2_cm3,NASA_m2_cm3,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,FSR_overlap,fomula,Cu,H,C,N,O,K,Pb,S,Zn,Co,Yb,Cs,Si,Cd,Cl,Dy,Ni,B,Th,Br,V,P,Ag,Mo,Gd,Na,Ba,Mn,Fe,Pt,F,Lu,W,Sm,In,Sc,Tb,Mg,La,Pd,I,Al,Ce,Cr,Ti,Zr,Nd,Pr,Eu,Y,Hf,U,Li,Rh,Ga,Se,Hg,Ca,Er,Ho,Re,Sr,Ru,Ge,Bi,Sn,Sb,Rb,Tm,Be,Ir,As,Nb,Au,Te,Np,Pu,all_electronegativity,metal_electronegativity,nonmetal_electronegativity,atom_number,volume,density g/cc
8441,QAHQOH_clean,6.29485,5.24442,6.29485,1.04558,2001.85,0,0.6266,0.599282,0,Y,Yes,Y,clean,N,Y2 H32 C24 N10 O12,0,32,24,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.72,2.44,203.28,80,1318.779353,1.045574743
8442,QAJJOB01_clean,5.38986,2.70044,5.35071,2.55901,0,869.841,0.4802,0.187651,0,In,Yes,In,clean,Y,In16 P16 O64 F8,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.52,28.48,287.04,104,2276.722782,2.559027245
8443,QAJJOB_clean,5.4172,2.71161,4.91153,2.53284,0,892.976,0.5096,0.201197,0,In,Yes,In,clean,Y,In16 P16 O64 F8,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.52,28.48,287.04,104,2300.24725,2.532856252
8444,QAJJUH_clean,5.38025,2.87226,4.98648,2.55792,0,839.543,0.4872,0.190467,0,In,Yes,In,clean,Y,In32 P32 O128 F16,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,16,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.04,56.96,574.08,208,4555.377419,2.557942006
8445,QAJKAO_clean,5.03797,2.87978,5.03797,1.76281,0,713.197,0.4732,0.268435,0,V,Yes,V,clean,Y,V16 P28 H28 O84,0,28,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.96,26.08,411.88,156,2877.270314,1.762823132
8446,QAJKIV_clean,4.24125,3.62097,4.24125,2.37718,709.122,0.258537,0.4518,0.190057,0,Ga,No,0,clean,Y,Ga24 P24 O112,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.28,43.44,437.84,160,2939.853364,2.377205706
8447,QAJMUM_clean,3.72002,2.56286,3.71227,3.27557,0,47.3589,0.3828,0.116865,6.11E-05,Gd,Yes,Gd,clean,N,Gd20 H8 C32 O80,0,8,32,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.4,24,374.4,140,2442.135443,3.275580413
8448,QAKFIU_clean,4.13083,3.23981,4.1125,1.40052,0,329.572,0.4314,0.308029,0,Zn,Yes,Zn,clean,Y,Zn8 H88 C144 N16 O32,0,88,144,16,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732.72,13.2,719.52,288,3648.860553,1.400567152
8449,QALGUH_SL,7.81866,7.32218,7.81866,0.998911,1796,0,0.6356,0.636293,0,Cr,No,0,SL,Y,Cr4 H20 C32 O20,0,20,32,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.04,6.64,194.4,76,1550.100642,0.998908587
8450,QALHAO_clean,7.68357,4.14824,7.68357,1.41986,1680.89,0,0.6244,0.439761,0,Cu,Yes,Cu,clean,Y,Cu96 C192 N288 O32,96,0,192,288,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.6,182.4,1475.2,608,15148.0617,1.419847288
8451,QALHES_clean,7.67318,4.16213,7.67318,1.424,1678.65,0,0.625,0.438904,0,Cu,Yes,Cu,clean,Y,Cu96 C192 N288 O32,96,0,192,288,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.6,182.4,1475.2,608,15104.02489,1.423986949
8452,QALHIX_clean,10.92504,5.92348,10.86207,0.740473,2226.36,0.00873198,0.7394,0.998552,0,Cd,Yes,Cd,clean,Y,Cd28 H184 C432 N96 O192,0,184,432,96,192,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506.04,47.32,2458.72,932,29014.45055,0.740467327
8453,QALNEW_clean,3.78403,2.74105,3.77784,2.0029,0,190.282,0.5092,0.254231,0,Eu,Yes,Eu,clean,N,Eu4 H16 C16 O24,0,16,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.56,0,158.56,60,994.991647,2.002910372
8454,QALNIA_clean,3.89192,2.83449,3.88804,1.54295,0,282.247,0.5164,0.334684,0,Sr,Yes,Sr,clean,N,Sr4 C16 O24,0,0,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.16,3.8,123.36,44,997.2516819,1.542957144
8455,QALWUV_clean,7.07527,5.39947,6.79315,0.842522,2364.13,0,0.7084,0.840809,0,"Sn,Fe",No,0,clean,Y,Fe8 Sn16 H144 C96 N48,0,144,96,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,753.52,46,707.52,312,8507.779791,0.842511596
8456,QAMVEH01_clean,5.82556,4.59087,5.81673,0.990751,1901.06,0,0.6228,0.628614,0,Ce,Yes,Ce,clean,Y,Ce6 H90 C162 O36,0,90,162,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.66,6.72,734.94,294,5787.637482,0.990740119
8457,QANSUV_clean,6.55458,2.45482,6.54804,1.51592,0,921.117,0.502,0.331151,0,Cu,Yes,Cu,clean,Y,Cu90 H288 C504 N216 Cl18 O180,90,288,504,216,180,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3422.52,171,3251.52,1296,20381.4924,1.51591005
8458,QAPPUT_clean,4.5669,2.41753,4.5669,1.44355,0,610.639,0.49,0.33944,0,Ag,Yes,Ag,clean,Y,Ag4 H40 C48 N24,0,40,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.08,7.72,283.36,116,1592.595873,1.443528723
8459,QAPQAA_charged,3.95107,2.50297,3.95107,1.76912,0,97.6659,0.3884,0.219544,0,Ag,Yes,Ag,charged,Y,Ag4 H40 C48 N24 Cl4 O16,0,40,48,24,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.76,7.72,351.04,136,1672.892997,1.769105566
8460,QAPQEE_clean,4.84641,3.70884,4.84641,1.26705,1206.55,0,0.5406,0.426661,0,Ag,Yes,Ag,clean,Y,Ag8 H80 C96 N48,0,80,96,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.16,15.44,566.72,232,3628.897136,1.267028411
8461,QAQHOG_clean,4.07536,3.5864,4.07536,2.36311,463.12,0,0.3764,0.159282,0,"Ga,Ti",Yes,Ti,clean,Y,Ti6 Ga2 P10 O40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.36,12.86,159.5,58,967.1504511,2.363129994
8462,QAQMON_clean,13.97996,12.87565,13.97503,0.607595,2338.25,0,0.7644,1.25807,0,Cu,Yes,Cu,clean,Y,Cu24 H176 C336 O128,24,176,336,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729.92,45.6,1684.32,664,21279.11936,0.607590469
8463,QAQNOO_clean,9.00524,7.79992,9.00524,0.836247,1935.23,0,0.674,0.805982,0,"Cu,Ni",Yes,Cu,clean,Y,Cu12 Ni6 H216 C180 N36 O60,12,216,180,36,60,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284.3,34.26,1250.04,510,9846.33577,0.836238021
8464,QAQRUW_clean,6.65732,4.64818,6.52021,0.851853,2010.6,0,0.621,0.728999,0,Mg,Yes,Mg,clean,Y,Mg6 H36 C72 O24,0,36,72,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.22,7.86,345.36,138,2789.263459,0.851844447
8465,QAQSAD_clean,5.24683,3.85843,5.23776,1.22144,1138.43,0,0.537,0.439646,0,Zn,Yes,Zn,clean,Y,Zn3 H18 C36 O12,0,18,36,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.63,4.95,172.68,69,1140.206735,1.221509788
8466,QARCET_clean,5.6311,3.58556,5.5035,1.43101,772.342,0,0.4414,0.308453,0,Zn,No,0,clean,Y,Zn6 H48 C96 N72,0,48,96,72,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.18,9.9,569.28,222,3019.674926,1.431046446
8467,QARTAG_clean,4.89851,3.02862,4.89691,1.58683,0,223.917,0.3876,0.244261,0,Cd,Yes,Cd,clean,Y,Cd6 H92 C112 N20 O28,0,92,112,20,28,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.26,10.14,645.12,258,2972.498966,1.586806701
8468,QARTEK_clean,4.66531,2.87899,4.65441,1.51683,0,346.074,0.449,0.296013,0,Cd,No,0,clean,Y,Cd4 H64 C80 N12 Cl4 O12 F8,0,64,80,12,12,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.8,6.76,467.04,184,2330.609635,1.516808876
8469,QASSUZ_clean,8.20384,7.94678,8.20384,1.22317,850.148,0,0.3894,0.318353,0,"Fe,K",Yes,K,clean,Y,K21 Fe6 H54 C69 S6 N6 O72,0,54,69,6,72,21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604.35,28.2,576.15,234,4707.623512,1.223171729
8470,QASTUC_clean,5.31945,2.41936,5.11717,1.12599,0,910.521,0.5052,0.448672,0,Mn,No,0,clean,Y,Mn12 H184 C288 N40 O48,0,184,288,40,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444.52,18.6,1425.92,572,8305.907375,1.125972058
8471,QATDEU_clean,4.76499,2.42862,4.73142,1.11655,0,753.544,0.4974,0.44548,0,Ni,No,0,clean,Y,Ni4 H128 C184 N24 O24,0,128,184,24,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.96,7.64,906.32,364,4898.811978,1.116527468
8472,QATHOK_clean,9.29834,6.48945,9.29621,1.21668,1222.78,0,0.5554,0.456489,0,Cd,No,0,clean,Y,Cd6 H66 C102 N18 O24,0,66,102,18,24,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.72,10.14,542.58,216,3551.544598,1.216663374
8473,QATKII_clean,5.10915,3.79672,5.10915,1.21674,1321.26,0,0.55,0.452026,0,Eu,No,0,clean,Y,Eu4 H60 C96 N4 O32,0,60,96,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.04,0,499.04,196,3260.891422,1.216734036
8474,QATKOO_clean,5.44759,3.80722,5.43097,1.23164,1414.07,0.0581087,0.5662,0.459712,0,Tb,No,0,clean,Y,Tb4 H60 C96 N4 O32,0,60,96,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.04,0,499.04,196,3258.993052,1.231630719
8475,QATLEE_clean,5.57595,4.31452,5.57595,1.46536,813.962,0,0.467,0.318693,0,Zn,Yes,Zn,clean,Y,Zn14 H72 C144 O52,0,72,144,0,52,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.58,23.1,704.48,282,4022.351137,1.465459744
8476,QATPOR_clean,4.01523,3.48616,4.00077,2.44828,405.938,0,0.3718,0.151862,0,"Ga,Ti",Yes,Ti,clean,Y,Ti6 Ga2 P10 H2 O42,0,2,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.64,12.86,170.78,62,956.5730654,2.448307431
8477,QATRAG_clean,4.21344,3.21676,4.21344,2.09858,0,421.339,0.4292,0.20452,0,Ce,Yes,Ce,clean,Y,Ce4 H16 C20 O32,0,16,20,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.76,4.48,196.28,72,1051.4224,2.098586446
8478,QATVUE_clean,6.38161,3.71559,6.38161,1.03389,1164.63,0,0.5572,0.538935,0,Cu,No,0,clean,Y,Cu8 H128 C192 N64 O16,8,128,192,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,15.2,1020.8,408,6578.514163,1.033870555
8479,QATXIU_clean,7.14794,6.36836,7.14653,1.22477,1332.85,75.8051,0.5956,0.486296,0,Cd,No,0,clean,Y,Cd60 H288 C768 O384,0,288,768,0,384,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014.36,101.4,3912.96,1500,30373.95636,1.224764615
8480,QAVBUL_clean,12.14778,9.97355,12.14778,1.03126,1437.46,0,0.626,0.607023,0,Tb,Yes,Tb,clean,Y,Tb3 H45 C81 O18,0,45,81,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.47,0,367.47,147,2870.99973,1.031251684
8481,QAVDEW_clean,3.85858,2.94555,3.83538,1.58066,0,436.874,0.5158,0.326318,0,Cu,Yes,Cu,clean,Y,Cu6 H24 C16 N32 O16,6,24,16,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.32,11.4,245.92,94,1367.637378,1.580653224
8482,QAVPIO_clean,5.30738,4.3707,5.28519,1.74559,1115.19,0,0.453,0.25951,0,Al,No,0,clean,Y,Al4 P5 O20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.19,6.44,79.75,29,554.3814858,1.745610026
8483,QAVWAN_clean,6.3577,4.74176,6.3577,1.14455,1283.39,0,0.5318,0.464638,0,Zn,Yes,Zn,clean,Y,Zn4 H48 C72 N4 O16,0,48,72,4,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,6.6,356.4,144,2157.011724,1.144591517
8484,QAVYUJ_clean,3.50302,2.63434,3.50302,1.82611,0,30.2388,0.42,0.229997,0,"La,Ni",Yes,La,clean,Y,La2 Ni1 H14 C26 N6 O16,0,14,26,6,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.49,4.11,170.38,65,911.9938501,1.826103302
8485,QAVZAQ_clean,3.43267,2.65506,3.42481,1.88078,0,9.62933,0.4054,0.215549,0,"Ni,Nd",Yes,Nd,clean,Y,Nd2 Ni1 H14 C26 N6 O16,0,14,26,6,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.57,4.19,170.38,65,894.9032446,1.880782112
8486,QAWDID_clean,8.86764,6.4582,8.76206,0.663333,2493.74,0,0.781,1.17739,0,"Mg,Zn",Yes,"Mg,Zn",clean,Y,Mg4 Zn4 C36 O24,0,0,36,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.2,11.84,174.36,68,2941.787356,0.663375621
8487,QAWPIO_clean,5.34571,3.76875,5.30515,1.53902,932.084,189.024,0.49,0.318384,0,"Ni,V",Yes,V,clean,Y,V32 Ni4 H64 C80 N16 O52,0,64,80,16,52,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.12,59.8,572.32,248,4257.962678,1.539011766
8488,QAWREM_clean,4.54212,3.52572,4.54212,1.85502,694.124,0,0.4334,0.233636,0,Eu,Yes,Eu,clean,N,Eu4 H26 C48 N6 O24,0,26,48,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.4,0,280.4,108,1502.6199,1.855015984
8489,QAWRIQ_clean,4.49398,3.4919,4.49398,1.89418,683.645,0,0.429,0.226483,0,Gd,Yes,Gd,clean,N,Gd4 H30 C48 N6 O24,0,30,48,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,4.8,289.2,112,1493.628391,1.894172126
8490,QAWROW_clean,4.27254,3.36056,4.26795,2.10801,536.142,0,0.385,0.182637,0,Yb,Yes,Yb,clean,N,Yb4 H36 C48 N12 O24,0,36,48,12,24,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.64,0,320.64,124,1462.838701,2.107999528
8491,QAXQUB_clean,4.92382,2.63814,4.92363,1.88048,0,477.179,0.4532,0.241002,0,Fe,Yes,Fe,clean,N,Fe20 P32 O128 F16,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,20,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.68,36.6,574.08,196,3938.269271,1.880504872
